Function,Algorithm,Run,Best
F7,L-SHADE,4,7.426756e+01
F7,L-SHADE,5,5.811498e+01
F7,L-SHADE,6,1.215646e+02
F7,L-SHADE,7,4.595902e+01
F7,L-SHADE,8,2.431330e+01
F7,L-SHADE,9,5.156451e+01
F7,L-SHADE,10,6.922647e+01
F7,L-SHADE,11,3.533462e+01
F7,L-SHADE,12,3.302103e+01
F7,L-SHADE,13,5.012024e+01
F7,L-SHADE,14,3.590011e+01
F7,L-SHADE,15,4.189635e+01
F7,GWO,1,2.979148e+01
F7,GWO,2,2.473500e+01
F7,GWO,3,1.815649e+01
F7,GWO,4,6.850530e+01
F7,GWO,5,3.180639e+01
F7,GWO,6,7.450098e+01
F7,GWO,7,3.646653e+01
F7,GWO,8,3.518723e+01
F7,GWO,9,4.645323e+01
F7,GWO,10,4.894796e+01
F7,GWO,11,2.186042e+01
F7,GWO,12,7.097208e+00
F7,GWO,13,6.433217e+01
F7,GWO,14,5.302522e+01
F7,GWO,15,1.174379e+02
F7,WOA,1,3.417295e-01
F7,WOA,2,4.348315e-01
F7,WOA,3,8.568760e-01
F7,WOA,4,6.973769e-01
F7,WOA,5,5.470397e-01
F7,WOA,6,4.800184e-01
F7,WOA,7,8.733468e-01
F7,WOA,8,6.156702e-01
F7,WOA,9,1.429275e+00
F7,WOA,10,2.200591e-01
F7,WOA,11,2.428405e-01
F7,WOA,12,4.302883e-01
F7,WOA,13,5.529191e-01
F7,WOA,14,1.014514e+00
F7,WOA,15,6.772649e-01
F7,TPE,1,7.244539e+01
F7,TPE,2,9.213085e+01
F7,TPE,3,7.634689e+01
F7,TPE,4,1.208008e+02
F7,TPE,5,1.597699e+02
F7,TPE,6,1.239718e+02
F7,TPE,7,9.178690e+01
F7,TPE,8,2.679335e+01
F7,TPE,9,1.505094e+02
F7,TPE,10,1.349275e+02
F7,TPE,11,2.229754e+02
F7,TPE,12,1.122161e+02
F7,TPE,13,1.612627e+02
F7,TPE,14,9.037245e+01
F7,TPE,15,9.944883e+01
F8,IFPOA-X,1,9.031150e+03
F8,IFPOA-X,2,8.821030e+03
F8,IFPOA-X,3,8.164938e+03
F8,IFPOA-X,4,8.709123e+03
F8,IFPOA-X,5,9.104059e+03
F8,IFPOA-X,6,9.323444e+03
F8,IFPOA-X,7,8.564427e+03
F8,IFPOA-X,8,9.063747e+03
F8,IFPOA-X,9,8.843034e+03
F8,IFPOA-X,10,9.335786e+03
F8,IFPOA-X,11,8.402977e+03
F8,IFPOA-X,12,8.943411e+03
F8,IFPOA-X,13,8.082237e+03
F8,IFPOA-X,14,9.139188e+03
F8,IFPOA-X,15,8.245642e+03
F8,FPA,1,9.585757e+03
F8,FPA,2,8.642013e+03
F8,FPA,3,9.478960e+03
F8,FPA,4,1.029857e+04
F8,FPA,5,9.195131e+03
F8,FPA,6,8.573448e+03
F8,FPA,7,9.295066e+03
F8,FPA,8,8.677216e+03
F8,FPA,9,9.513394e+03
F8,FPA,10,9.307049e+03
F8,FPA,11,8.080227e+03
F8,FPA,12,9.756299e+03
F8,FPA,13,8.472074e+03
F8,FPA,14,9.224981e+03
F8,FPA,15,9.138364e+03
F8,PSO,1,8.783070e+03
F8,PSO,2,8.709720e+03
F8,PSO,3,8.846323e+03
F8,PSO,4,8.295762e+03
F8,PSO,5,7.778174e+03
F8,PSO,6,6.886437e+03
F8,PSO,7,8.226785e+03
F8,PSO,8,7.258029e+03
F8,PSO,9,7.907014e+03
F8,PSO,10,8.922903e+03
F8,PSO,11,8.315701e+03
F8,PSO,12,8.166831e+03
F8,PSO,13,8.591915e+03
F8,PSO,14,8.233966e+03
F8,PSO,15,8.015676e+03
F8,DE,1,7.078980e+03
F8,DE,2,7.885133e+03
F8,DE,3,6.467650e+03
F8,DE,4,7.578367e+03
F8,DE,5,7.056285e+03
F8,DE,6,6.955355e+03
F8,DE,7,7.416383e+03
F8,DE,8,7.132580e+03
F8,DE,9,6.455604e+03
F8,DE,10,7.086740e+03
F8,DE,11,5.906933e+03
F8,DE,12,6.796195e+03
F8,DE,13,6.687836e+03
F8,DE,14,7.505074e+03
F8,DE,15,8.202918e+03
F8,L-SHADE,1,9.422993e+03
F8,L-SHADE,2,9.360134e+03
F8,L-SHADE,3,9.041140e+03
F8,L-SHADE,4,9.258056e+03
F8,L-SHADE,5,8.386173e+03
F8,L-SHADE,6,9.667601e+03
F8,L-SHADE,7,9.243134e+03
F8,L-SHADE,8,9.899167e+03
F8,L-SHADE,9,9.357744e+03
F8,L-SHADE,10,9.029193e+03
F8,L-SHADE,11,8.848732e+03
F8,L-SHADE,12,9.202011e+03
F8,L-SHADE,13,9.417061e+03
F8,L-SHADE,14,9.540633e+03
F8,L-SHADE,15,8.961062e+03
F8,GWO,1,1.012695e+04
F8,GWO,2,9.807725e+03
F8,GWO,3,9.598569e+03
F8,GWO,4,9.722294e+03
F8,GWO,5,9.335802e+03
F8,GWO,6,1.044108e+04
F8,GWO,7,1.056006e+04
F8,GWO,8,8.838906e+03
F8,GWO,9,9.454367e+03
F8,GWO,10,9.624027e+03
F8,GWO,11,9.492359e+03
F8,GWO,12,9.680067e+03
F8,GWO,13,6.992020e+03
F8,GWO,14,9.360497e+03
F8,GWO,15,8.950771e+03
F8,WOA,1,9.114178e+03
F8,WOA,2,8.329324e+03
F8,WOA,3,7.322476e+03
F8,WOA,4,8.396839e+03
F8,WOA,5,9.324797e+03
F8,WOA,6,8.907224e+03
F8,WOA,7,8.977973e+03
F8,WOA,8,8.682629e+03
F8,WOA,9,8.859599e+03
F8,WOA,10,8.361858e+03
F8,WOA,11,8.642205e+03
F8,WOA,12,8.779783e+03
F8,WOA,13,7.844461e+03
F8,WOA,14,9.828274e+03
F8,WOA,15,9.561415e+03
F8,TPE,1,7.262985e+03
F8,TPE,2,8.305667e+03
F8,TPE,3,7.453309e+03
F8,TPE,4,7.567437e+03
F8,TPE,5,7.669006e+03
F8,TPE,6,6.360431e+03
F8,TPE,7,8.026869e+03
F8,TPE,8,6.613084e+03
F8,TPE,9,7.428658e+03
F8,TPE,10,6.647343e+03
F8,TPE,11,6.711972e+03
F8,TPE,12,8.147766e+03
F8,TPE,13,6.874449e+03
F8,TPE,14,6.964432e+03
F8,TPE,15,8.121770e+03
F9,IFPOA-X,1,4.237491e+02
F9,IFPOA-X,2,4.584196e+02
F9,IFPOA-X,3,4.200233e+02
F9,IFPOA-X,4,3.895836e+02
F9,IFPOA-X,5,3.723507e+02
F9,IFPOA-X,6,4.332194e+02
F9,IFPOA-X,7,3.940325e+02
F9,IFPOA-X,8,4.522169e+02
F9,IFPOA-X,9,4.587263e+02
F9,IFPOA-X,10,3.758183e+02
F9,IFPOA-X,11,4.046545e+02
F9,IFPOA-X,12,4.308096e+02
F9,IFPOA-X,13,5.230996e+02
F9,IFPOA-X,14,3.632205e+02
F9,IFPOA-X,15,3.684951e+02
F9,FPA,1,5.002916e+02
F9,FPA,2,4.673963e+02
F9,FPA,3,4.845051e+02
F9,FPA,4,4.595423e+02
F9,FPA,5,5.266983e+02
F9,FPA,6,5.062133e+02
F9,FPA,7,5.749011e+02
F9,FPA,8,5.013738e+02
F9,FPA,9,5.473374e+02
F9,FPA,10,5.035005e+02
F9,FPA,11,5.086691e+02
F9,FPA,12,5.305321e+02
F9,FPA,13,5.027834e+02
F9,FPA,14,5.441810e+02
F9,FPA,15,5.087023e+02
F9,PSO,1,4.849578e+02
F9,PSO,2,4.119309e+02
F9,PSO,3,5.408943e+02
F9,PSO,4,4.469263e+02
F9,PSO,5,4.811286e+02
F9,PSO,6,4.893614e+02
F9,PSO,7,4.005130e+02
F9,PSO,8,4.509297e+02
F9,PSO,9,5.996750e+02
F9,PSO,10,4.448537e+02
F9,PSO,11,5.081257e+02
F9,PSO,12,4.811627e+02
F9,PSO,13,5.191958e+02
F9,PSO,14,5.160410e+02
F9,PSO,15,4.721692e+02
F9,DE,1,3.625596e+02
F9,DE,2,4.102610e+02
F9,DE,3,4.021366e+02
F9,DE,4,3.550105e+02
F9,DE,5,3.454855e+02
F9,DE,6,3.980597e+02
F9,DE,7,3.838794e+02
F9,DE,8,3.582831e+02
F9,DE,9,3.426484e+02
F9,DE,10,3.488748e+02
F9,DE,11,4.616051e+02
F9,DE,12,4.450402e+02
F9,DE,13,3.223101e+02
F9,DE,14,4.084362e+02
F9,DE,15,3.485925e+02
F9,L-SHADE,1,3.631320e+02
F9,L-SHADE,2,3.045951e+02
F9,L-SHADE,3,3.372273e+02
F9,L-SHADE,4,3.344174e+02
F9,L-SHADE,5,2.977656e+02
F9,L-SHADE,6,4.218234e+02
F9,L-SHADE,7,3.052437e+02
F9,L-SHADE,8,3.026185e+02
F9,L-SHADE,9,3.255152e+02
F9,L-SHADE,10,3.313362e+02
F9,L-SHADE,11,3.401204e+02
F9,L-SHADE,12,3.585210e+02
F9,L-SHADE,13,3.707511e+02
F9,L-SHADE,14,3.463808e+02
F9,L-SHADE,15,3.507028e+02
F9,GWO,1,2.837331e+02
F9,GWO,2,3.393400e+02
F9,GWO,3,2.868886e+02
F9,GWO,4,3.367508e+02
F9,GWO,5,2.645488e+02
F9,GWO,6,3.046787e+02
F9,GWO,7,3.026048e+02
F9,GWO,8,3.117699e+02
F9,GWO,9,3.222263e+02
F9,GWO,10,3.402593e+02
F9,GWO,11,3.779263e+02
F9,GWO,12,3.227018e+02
F9,GWO,13,3.920775e+02
F9,GWO,14,3.403686e+02
F9,GWO,15,3.346288e+02
F9,WOA,1,1.942123e+02
F9,WOA,2,2.577532e+02
F9,WOA,3,2.153228e+02
F9,WOA,4,1.952523e+02
F9,WOA,5,1.977510e+02
F9,WOA,6,1.942017e+02
F9,WOA,7,2.169974e+02
F9,WOA,8,2.021713e+02
F9,WOA,9,2.266120e+02
F9,WOA,10,2.455807e+02
F9,WOA,11,2.164956e+02
F9,WOA,12,1.859506e+02
F9,WOA,13,2.057465e+02
F9,WOA,14,2.191372e+02
F9,WOA,15,2.067794e+02
F9,TPE,1,4.052079e+02
F9,TPE,2,3.922260e+02
F9,TPE,3,3.363755e+02
F9,TPE,4,3.511882e+02
F9,TPE,5,4.335208e+02
F9,TPE,6,3.838308e+02
F9,TPE,7,3.974181e+02
F9,TPE,8,3.398802e+02
F9,TPE,9,4.602705e+02
F9,TPE,10,3.818897e+02
F9,TPE,11,4.430144e+02
F9,TPE,12,4.075164e+02
F9,TPE,13,3.505634e+02
F9,TPE,14,3.714379e+02
F9,TPE,15,3.739978e+02
F10,IFPOA-X,1,2.038664e+01
F10,IFPOA-X,2,2.092919e+01
F10,IFPOA-X,3,2.096182e+01
F10,IFPOA-X,4,2.103537e+01
F10,IFPOA-X,5,2.090100e+01
F10,IFPOA-X,6,2.091319e+01
F10,IFPOA-X,7,2.112810e+01
F10,IFPOA-X,8,2.095982e+01
F10,IFPOA-X,9,2.098618e+01
F10,IFPOA-X,10,2.092260e+01
F10,IFPOA-X,11,2.104634e+01
F10,IFPOA-X,12,2.104747e+01
F10,IFPOA-X,13,2.108714e+01
F10,IFPOA-X,14,2.100966e+01
F10,IFPOA-X,15,2.110597e+01
F10,FPA,1,2.109648e+01
F10,FPA,2,2.115105e+01
F10,FPA,3,2.112321e+01
F10,FPA,4,2.107424e+01
F10,FPA,5,2.119601e+01
F10,FPA,6,2.107531e+01
F10,FPA,7,2.119409e+01
F10,FPA,8,2.110691e+01
F10,FPA,9,2.117604e+01
F10,FPA,10,2.119399e+01
F10,FPA,11,2.113883e+01
F10,FPA,12,2.118248e+01
F10,FPA,13,2.106797e+01
F10,FPA,14,2.118509e+01
F10,FPA,15,2.106133e+01
F10,PSO,1,2.110514e+01
F10,PSO,2,2.103067e+01
F10,PSO,3,2.108215e+01
F10,PSO,4,2.111188e+01
F10,PSO,5,2.102019e+01
F10,PSO,6,2.100079e+01
F10,PSO,7,2.114716e+01
F10,PSO,8,2.112566e+01
F10,PSO,9,2.120335e+01
F10,PSO,10,2.082725e+01
F10,PSO,11,2.097637e+01
F10,PSO,12,2.082913e+01
F10,PSO,13,2.100827e+01
F10,PSO,14,2.118819e+01
F10,PSO,15,2.121963e+01
F10,DE,1,2.090917e+01
F10,DE,2,2.119779e+01
F10,DE,3,2.109363e+01
F10,DE,4,2.042521e+01
F10,DE,5,2.107525e+01
F10,DE,6,2.099652e+01
F10,DE,7,2.093153e+01
F10,DE,8,2.056442e+01
F10,DE,9,2.117900e+01
F10,DE,10,2.087743e+01
F10,DE,11,2.121564e+01
F10,DE,12,2.076621e+01
F10,DE,13,2.071533e+01
F10,DE,14,2.105008e+01
F10,DE,15,2.120579e+01
F10,L-SHADE,1,2.088378e+01
F10,L-SHADE,2,2.113016e+01
F10,L-SHADE,3,2.106506e+01
F10,L-SHADE,4,2.104446e+01
F10,L-SHADE,5,2.103025e+01
F10,L-SHADE,6,2.104700e+01
F10,L-SHADE,7,2.112194e+01
F10,L-SHADE,8,2.038790e+01
F10,L-SHADE,9,2.029322e+01
F10,L-SHADE,10,2.009670e+01
F10,L-SHADE,11,2.097704e+01
F10,L-SHADE,12,1.996824e+01
F10,L-SHADE,13,1.948517e+01
F10,L-SHADE,14,2.112498e+01
F10,L-SHADE,15,2.103507e+01
F10,GWO,1,2.086285e+01
F10,GWO,2,2.116611e+01
F10,GWO,3,2.120232e+01
F10,GWO,4,2.120621e+01
F10,GWO,5,2.113938e+01
F10,GWO,6,2.110644e+01
F10,GWO,7,2.126095e+01
F10,GWO,8,2.105714e+01
F10,GWO,9,2.048262e+01
F10,GWO,10,2.024734e+01
F10,GWO,11,2.120397e+01
F10,GWO,12,2.072800e+01
F10,GWO,13,2.111468e+01
F10,GWO,14,2.114551e+01
F10,GWO,15,2.099154e+01
F10,WOA,1,1.144371e+01
F10,WOA,2,1.067916e+01
F10,WOA,3,1.081374e+01
F10,WOA,4,1.312797e+01
F10,WOA,5,1.022974e+01
F10,WOA,6,1.042804e+01
F10,WOA,7,1.176089e+01
F10,WOA,8,1.116790e+01
F10,WOA,9,1.214791e+01
F10,WOA,10,1.093858e+01
F10,WOA,11,1.002085e+01
F10,WOA,12,1.069880e+01
F10,WOA,13,1.085412e+01
F10,WOA,14,1.110618e+01
F10,WOA,15,1.267886e+01
F10,TPE,1,2.111182e+01
F10,TPE,2,2.068638e+01
F10,TPE,3,1.982852e+01
F10,TPE,4,2.085567e+01
F10,TPE,5,1.989154e+01
F10,TPE,6,1.972395e+01
F10,TPE,7,2.083400e+01
F10,TPE,8,2.038853e+01
F10,TPE,9,2.130384e+01
F10,TPE,10,2.031499e+01
F10,TPE,11,1.998696e+01
F10,TPE,12,2.009471e+01
F10,TPE,13,2.087966e+01
F10,TPE,14,2.055109e+01
F10,TPE,15,1.996046e+01
F11,IFPOA-X,1,4.503907e+02
F11,IFPOA-X,2,4.251214e+02
F11,IFPOA-X,3,2.886420e+02
F11,IFPOA-X,4,2.768653e+02
F11,IFPOA-X,5,3.523723e+02
F11,IFPOA-X,6,2.653054e+02
F11,IFPOA-X,7,3.838462e+02
F11,IFPOA-X,8,5.082896e+02
F11,IFPOA-X,9,4.261180e+02
F11,IFPOA-X,10,4.582069e+02
F11,IFPOA-X,11,4.406620e+02
F11,IFPOA-X,12,5.371136e+02
F11,IFPOA-X,13,3.217687e+02
F11,IFPOA-X,14,4.507626e+02
F11,IFPOA-X,15,4.751252e+02
F11,FPA,1,9.857999e+02
F11,FPA,2,9.123301e+02
F11,FPA,3,9.967330e+02
F11,FPA,4,8.155474e+02
F11,FPA,5,1.086477e+03
F11,FPA,6,9.177134e+02
F11,FPA,7,1.104968e+03
F11,FPA,8,1.100414e+03
F11,FPA,9,1.144242e+03
F11,FPA,10,1.033336e+03
F11,FPA,11,9.518153e+02
F11,FPA,12,1.066399e+03
F11,FPA,13,1.004005e+03
F11,FPA,14,1.039486e+03
F11,FPA,15,1.149402e+03
F11,PSO,1,3.698749e+02
F11,PSO,2,1.809874e+02
F11,PSO,3,3.192712e+02
F11,PSO,4,1.349404e+02
F11,PSO,5,2.871675e+02
F11,PSO,6,3.135275e+02
F11,PSO,7,2.011521e+02
F11,PSO,8,3.463824e+02
F11,PSO,9,5.360040e+02
F11,PSO,10,2.165663e+02
F11,PSO,11,2.201122e+02
F11,PSO,12,3.816530e+02
F11,PSO,13,2.597036e+02
F11,PSO,14,3.869153e+02
F11,PSO,15,2.600295e+02
F11,DE,1,7.667995e+02
F11,DE,2,7.303665e+02
F11,DE,3,5.723147e+02
F11,DE,4,7.064720e+02
F11,DE,5,5.448806e+02
F11,DE,6,5.015876e+02
F11,DE,7,7.818814e+02
F11,DE,8,6.887527e+02
F11,DE,9,7.293476e+02
F11,DE,10,4.458181e+02
F11,DE,11,7.229251e+02
F11,DE,12,5.830935e+02
F11,DE,13,5.256904e+02
F11,DE,14,4.612485e+02
F11,DE,15,7.912062e+02
F11,L-SHADE,1,3.629765e+02
F11,L-SHADE,2,2.391603e+02
F11,L-SHADE,3,2.683874e+02
F11,L-SHADE,4,2.959818e+02
F11,L-SHADE,5,2.497241e+02
F11,L-SHADE,6,2.788690e+02
F11,L-SHADE,7,2.601482e+02
F11,L-SHADE,8,3.753924e+02
F11,L-SHADE,9,3.499117e+02
F11,L-SHADE,10,1.655195e+02
F11,L-SHADE,11,2.155898e+02
F11,L-SHADE,12,1.526138e+02
F11,L-SHADE,13,2.054283e+02
F11,L-SHADE,14,2.290481e+02
F11,L-SHADE,15,2.276827e+02
F11,GWO,1,1.618679e+02
F11,GWO,2,1.516855e+02
F11,GWO,3,2.168918e+02
F11,GWO,4,2.685316e+02
F11,GWO,5,2.422127e+02
F11,GWO,6,3.451139e+02
F11,GWO,7,1.406734e+02
F11,GWO,8,2.356361e+02
F11,GWO,9,2.635973e+02
F11,GWO,10,1.115939e+02
F11,GWO,11,3.327644e+02
F11,GWO,12,1.188366e+02
F11,GWO,13,3.101661e+02
F11,GWO,14,2.835369e+02
F11,GWO,15,3.831068e+02
F11,WOA,1,3.657684e+01
F11,WOA,2,2.031341e+01
F11,WOA,3,4.236088e+01
F11,WOA,4,4.196698e+01
F11,WOA,5,2.856747e+01
F11,WOA,6,2.574515e+01
F11,WOA,7,4.967777e+01
F11,WOA,8,3.346385e+01
F11,WOA,9,3.433350e+01
F11,WOA,10,2.328810e+01
F11,WOA,11,2.132623e+01
F11,WOA,12,1.905764e+01
F11,WOA,13,1.983622e+01
F11,WOA,14,3.873257e+01
F11,WOA,15,4.279973e+01
F11,TPE,1,3.885632e+02
F11,TPE,2,3.882264e+02
F11,TPE,3,3.589205e+02
F11,TPE,4,4.227099e+02
F11,TPE,5,5.560685e+02
F11,TPE,6,6.858321e+02
F11,TPE,7,4.424308e+02
F11,TPE,8,5.602639e+02
F11,TPE,9,6.469808e+02
F11,TPE,10,5.013502e+02
F11,TPE,11,5.223386e+02
F11,TPE,12,5.342636e+02
F11,TPE,13,6.274072e+02
F11,TPE,14,4.996949e+02
F11,TPE,15,4.493294e+02
F12,IFPOA-X,1,7.377379e+08
F12,IFPOA-X,2,7.577281e+08
F12,IFPOA-X,3,2.859658e+08
F12,IFPOA-X,4,1.956369e+08
F12,IFPOA-X,5,1.141422e+09
F12,IFPOA-X,6,7.478552e+08
F12,IFPOA-X,7,4.175889e+08
F12,IFPOA-X,8,8.687080e+08
F12,IFPOA-X,9,1.073604e+09
F12,IFPOA-X,10,2.961929e+08
F12,IFPOA-X,11,5.781398e+08
F12,IFPOA-X,12,7.374963e+08
F12,IFPOA-X,13,9.701669e+08
F12,IFPOA-X,14,1.451786e+09
F12,IFPOA-X,15,1.124257e+09
F12,FPA,1,1.172527e+09
F12,FPA,2,8.082295e+08
F12,FPA,3,1.068439e+09
F12,FPA,4,1.095987e+09
F12,FPA,5,1.216226e+09
F12,FPA,6,1.240540e+09
F12,FPA,7,1.631568e+09
F12,FPA,8,1.793961e+09
F12,FPA,9,1.468360e+09
F12,FPA,10,1.140427e+09
F12,FPA,11,1.439657e+09
F12,FPA,12,1.131607e+09
F12,FPA,13,1.366752e+09
F12,FPA,14,1.424602e+09
F12,FPA,15,1.441646e+09
F12,PSO,1,4.316707e+08
F12,PSO,2,3.287453e+08
F12,PSO,3,7.229715e+08
F12,PSO,4,6.932402e+08
F12,PSO,5,5.485255e+08
F12,PSO,6,2.637066e+08
F12,PSO,7,2.210132e+08
F12,PSO,8,7.268220e+08
F12,PSO,9,4.588119e+08
F12,PSO,10,2.412304e+08
F12,PSO,11,7.156193e+08
F12,PSO,12,5.160123e+08
F12,PSO,13,9.458333e+08
F12,PSO,14,6.336987e+08
F12,PSO,15,5.467013e+08
F12,DE,1,6.426492e+08
F12,DE,2,2.272395e+09
F12,DE,3,1.009778e+09
F12,DE,4,2.368465e+09
F12,DE,5,5.997254e+08
F12,DE,6,1.353659e+09
F12,DE,7,2.204734e+09
F12,DE,8,1.716689e+09
F12,DE,9,1.322754e+09
F12,DE,10,1.273158e+09
F12,DE,11,2.132879e+09
F12,DE,12,9.289877e+08
F12,DE,13,6.437142e+08
F12,DE,14,1.996912e+09
F12,DE,15,1.159404e+09
F12,L-SHADE,1,2.009579e+08
F12,L-SHADE,2,5.982077e+07
F12,L-SHADE,3,3.722471e+08
F12,L-SHADE,4,5.037413e+08
F12,L-SHADE,5,7.183169e+07
F12,L-SHADE,6,5.176938e+08
F12,L-SHADE,7,3.015809e+08
F12,L-SHADE,8,2.090439e+08
F12,L-SHADE,9,1.902283e+08
F12,L-SHADE,10,2.507151e+08
F12,L-SHADE,11,2.609969e+08
F12,L-SHADE,12,1.227031e+08
F12,L-SHADE,13,1.180615e+08
F12,L-SHADE,14,1.264912e+08
F12,L-SHADE,15,4.445196e+08
F12,GWO,1,1.835154e+07
F12,GWO,2,1.930003e+08
F12,GWO,3,1.856762e+08
F12,GWO,4,3.488960e+08
F12,GWO,5,1.733720e+08
F12,GWO,6,3.910515e+08
F12,GWO,7,7.834420e+07
F12,GWO,8,1.811324e+08
F12,GWO,9,2.355544e+08
F12,GWO,10,1.113319e+07
F12,GWO,11,3.454108e+08
F12,GWO,12,3.771483e+08
F12,GWO,13,2.064001e+08
F12,GWO,14,2.828461e+08
F12,GWO,15,5.978860e+08
F12,WOA,1,2.150740e+01
F12,WOA,2,9.253122e+03
F12,WOA,3,3.267356e+01
F12,WOA,4,1.836407e+01
F12,WOA,5,1.115763e+02
F12,WOA,6,2.957673e+01
F12,WOA,7,7.486287e+01
F12,WOA,8,3.693661e+02
F12,WOA,9,9.512280e+00
F12,WOA,10,3.781481e+04
F12,WOA,11,6.091759e+02
F12,WOA,12,1.151233e+01
F12,WOA,13,2.541274e+04
F12,WOA,14,6.215634e+04
F12,WOA,15,8.905996e+03
F12,TPE,1,3.744047e+08
F12,TPE,2,9.088383e+08
F12,TPE,3,7.467786e+08
F12,TPE,4,5.975577e+08
F12,TPE,5,5.427720e+08
F12,TPE,6,4.491186e+08
F12,TPE,7,4.375721e+08
F12,TPE,8,7.234479e+08
F12,TPE,9,4.538769e+08
F12,TPE,10,6.546085e+08
F12,TPE,11,5.632680e+08
F12,TPE,12,1.285282e+09
F12,TPE,13,1.568374e+09
F12,TPE,14,1.800357e+09
F12,TPE,15,2.937890e+08
F13,IFPOA-X,1,1.515135e+09
F13,IFPOA-X,2,7.579074e+08
F13,IFPOA-X,3,1.529773e+09
F13,IFPOA-X,4,1.555460e+09
F13,IFPOA-X,5,2.270203e+09
F13,IFPOA-X,6,1.570416e+09
F13,IFPOA-X,7,1.932092e+09
F13,IFPOA-X,8,1.962470e+09
F13,IFPOA-X,9,1.300128e+09
F13,IFPOA-X,10,1.651291e+09
F13,IFPOA-X,11,1.452397e+09
F13,IFPOA-X,12,1.529754e+09
F13,IFPOA-X,13,1.998586e+09
F13,IFPOA-X,14,1.420841e+09
F13,IFPOA-X,15,2.335592e+09
F13,FPA,1,1.938482e+09
F13,FPA,2,1.717816e+09
F13,FPA,3,2.157348e+09
F13,FPA,4,2.032845e+09
F13,FPA,5,2.788041e+09
F13,FPA,6,1.838106e+09
F13,FPA,7,2.882722e+09
F13,FPA,8,2.489765e+09
F13,FPA,9,3.817924e+09
F13,FPA,10,2.103507e+09
F13,FPA,11,2.317101e+09
F13,FPA,12,2.224542e+09
F13,FPA,13,2.710782e+09
F13,FPA,14,2.225895e+09
F13,FPA,15,3.198768e+09
F13,PSO,1,1.945512e+09
F13,PSO,2,5.350585e+08
F13,PSO,3,5.750957e+08
F13,PSO,4,1.064883e+09
F13,PSO,5,1.249712e+09
F13,PSO,6,6.557498e+08
F13,PSO,7,1.303492e+09
F13,PSO,8,3.161384e+08
F13,PSO,9,1.746952e+09
F13,PSO,10,1.704443e+09
F13,PSO,11,1.325385e+09
F13,PSO,12,7.846866e+08
F13,PSO,13,8.197373e+08
F13,PSO,14,8.151293e+08
F13,PSO,15,1.237367e+09
F13,DE,1,2.526384e+09
F13,DE,2,1.621222e+09
F13,DE,3,3.946528e+09
F13,DE,4,1.229910e+09
F13,DE,5,2.164360e+09
F13,DE,6,3.643985e+09
F13,DE,7,4.399387e+09
F13,DE,8,1.915758e+09
F13,DE,9,1.409056e+09
F13,DE,10,9.964726e+08
F13,DE,11,3.315002e+09
F13,DE,12,1.241326e+09
F13,DE,13,1.442325e+09
F13,DE,14,3.155921e+09
F13,DE,15,2.062604e+09
F13,L-SHADE,1,3.649057e+08
F13,L-SHADE,2,5.993874e+08
F13,L-SHADE,3,4.380755e+08
F13,L-SHADE,4,1.023643e+09
F13,L-SHADE,5,6.253931e+08
F13,L-SHADE,6,1.726652e+09
F13,L-SHADE,7,6.449976e+08
F13,L-SHADE,8,1.389525e+08
F13,L-SHADE,9,2.956437e+08
F13,L-SHADE,10,2.078681e+08
F13,L-SHADE,11,4.638488e+08
F13,L-SHADE,12,2.483770e+08
F13,L-SHADE,13,2.794319e+08
F13,L-SHADE,14,8.464005e+08
F13,L-SHADE,15,5.471514e+08
F13,GWO,1,1.986677e+08
F13,GWO,2,3.183227e+08
F13,GWO,3,1.216736e+08
F13,GWO,4,5.572919e+08
F13,GWO,5,2.091251e+08
F13,GWO,6,8.214017e+08
F13,GWO,7,1.446210e+08
F13,GWO,8,3.817597e+08
F13,GWO,9,5.088205e+08
F13,GWO,10,1.398703e+08
F13,GWO,11,4.084711e+08
F13,GWO,12,5.928654e+08
F13,GWO,13,5.009735e+08
F13,GWO,14,4.877551e+08
F13,GWO,15,8.716425e+08
F13,WOA,1,6.093445e+05
F13,WOA,2,1.062603e+04
F13,WOA,3,3.172839e+04
F13,WOA,4,1.118948e+05
F13,WOA,5,1.406203e+03
F13,WOA,6,1.011338e+05
F13,WOA,7,1.562625e+06
F13,WOA,8,4.165242e+05
F13,WOA,9,4.046571e+05
F13,WOA,10,8.122559e+05
F13,WOA,11,4.774226e+04
F13,WOA,12,2.363254e+04
F13,WOA,13,1.341842e+05
F13,WOA,14,4.367261e+05
F13,WOA,15,1.870112e+05
F13,TPE,1,9.054348e+08
F13,TPE,2,1.393921e+09
F13,TPE,3,1.780859e+09
F13,TPE,4,3.110762e+09
F13,TPE,5,1.295592e+09
F13,TPE,6,2.099752e+09
F13,TPE,7,7.845531e+08
F13,TPE,8,7.112437e+08
F13,TPE,9,1.163967e+09
F13,TPE,10,1.796745e+08
F13,TPE,11,1.410772e+09
F13,TPE,12,1.249269e+09
F13,TPE,13,1.563790e+09
F13,TPE,14,2.159412e+09
F13,TPE,15,1.064688e+09
