Function,Algorithm,Run,Best
F5,FPA,11,4.384875e-02
F5,FPA,12,5.196448e-02
F5,FPA,13,6.795709e-02
F5,FPA,14,4.929578e-02
F5,FPA,15,4.101105e-02
F5,FPA,16,4.906103e-02
F5,FPA,17,4.212978e-02
F5,FPA,18,4.907859e-02
F5,FPA,19,2.448793e-02
F5,FPA,20,5.087027e-02
F5,PSO,1,2.183970e-02
F5,PSO,2,2.111576e-02
F5,PSO,3,2.003192e-02
F5,PSO,4,2.418746e-02
F5,PSO,5,2.287104e-02
F5,PSO,6,3.567751e-02
F5,PSO,7,1.838912e-02
F5,PSO,8,3.100706e-02
F5,PSO,9,5.128078e-02
F5,PSO,10,2.464336e-02
F5,PSO,11,4.714789e-02
F5,PSO,12,3.629265e-02
F5,PSO,13,3.307572e-02
F5,PSO,14,2.101265e-02
F5,PSO,15,2.282502e-02
F5,PSO,16,2.075083e-02
F5,PSO,17,5.589544e-02
F5,PSO,18,9.023794e-03
F5,PSO,19,2.453354e-02
F5,PSO,20,2.844258e-02
F5,DE,1,5.607692e-02
F5,DE,2,1.783526e-02
F5,DE,3,1.389482e-02
F5,DE,4,3.104000e-02
F5,DE,5,4.329114e-02
F5,DE,6,2.847630e-02
F5,DE,7,4.130849e-02
F5,DE,8,4.479890e-02
F5,DE,9,2.508407e-02
F5,DE,10,4.883239e-02
F5,DE,11,1.104186e-02
F5,DE,12,3.439041e-02
F5,DE,13,2.574709e-02
F5,DE,14,4.718977e-02
F5,DE,15,4.255331e-02
F5,DE,16,2.529743e-02
F5,DE,17,2.322941e-02
F5,DE,18,5.281045e-02
F5,DE,19,3.414877e-02
F5,DE,20,2.390028e-02
F5,L-SHADE,1,6.448330e-02
F5,L-SHADE,2,5.315242e-02
F5,L-SHADE,3,5.738093e-02
F5,L-SHADE,4,6.688507e-02
F5,L-SHADE,5,8.522170e-02
F5,L-SHADE,6,3.727339e-02
F5,L-SHADE,7,7.459907e-02
F5,L-SHADE,8,2.353224e-02
F5,L-SHADE,9,2.672725e-02
F5,L-SHADE,10,4.657132e-02
F5,L-SHADE,11,6.263303e-02
F5,L-SHADE,12,5.345698e-02
F5,L-SHADE,13,6.192752e-02
F5,L-SHADE,14,5.236866e-02
F5,L-SHADE,15,6.055021e-02
F5,L-SHADE,16,5.923984e-02
F5,L-SHADE,17,4.717672e-02
F5,L-SHADE,18,3.357083e-02
F5,L-SHADE,19,7.460743e-02
F5,L-SHADE,20,5.765721e-02
F5,GWO,1,3.392960e-02
F5,GWO,2,5.425828e-02
F5,GWO,3,2.430272e-02
F5,GWO,4,2.829645e-02
F5,GWO,5,1.672136e-02
F5,GWO,6,4.815887e-02
F5,GWO,7,6.135050e-03
F5,GWO,8,4.256901e-03
F5,GWO,9,6.266853e-03
F5,GWO,10,2.252795e-02
F5,GWO,11,8.798372e-03
F5,GWO,12,5.358479e-02
F5,GWO,13,5.331025e-02
F5,GWO,14,2.296062e-02
F5,GWO,15,2.207774e-02
F5,GWO,16,2.899144e-02
F5,GWO,17,6.475518e-03
F5,GWO,18,1.789959e-02
F5,GWO,19,6.425890e-02
F5,GWO,20,4.631728e-02
F5,WOA,1,7.526418e-02
F5,WOA,2,5.194279e-02
F5,WOA,3,7.083372e-02
F5,WOA,4,4.814087e-02
F5,WOA,5,7.566119e-02
F5,WOA,6,5.146388e-02
F5,WOA,7,5.028444e-02
F5,WOA,8,5.236939e-02
F5,WOA,9,4.172236e-02
F5,WOA,10,6.360062e-02
F5,WOA,11,6.331801e-02
F5,WOA,12,4.118639e-02
F5,WOA,13,6.722214e-02
F5,WOA,14,2.458233e-02
F5,WOA,15,6.671145e-02
F5,WOA,16,2.586299e-02
F5,WOA,17,2.972423e-02
F5,WOA,18,3.540491e-02
F5,WOA,19,4.771048e-02
F5,WOA,20,5.324686e-02
F5,TPE,1,3.425141e-02
F5,TPE,2,4.815689e-02
F5,TPE,3,1.934057e-02
F5,TPE,4,3.579300e-02
F5,TPE,5,2.340330e-02
F5,TPE,6,1.526637e-02
F5,TPE,7,3.627168e-02
F5,TPE,8,4.309485e-02
F5,TPE,9,2.329613e-02
F5,TPE,10,2.076547e-02
F5,TPE,11,4.028824e-02
F5,TPE,12,3.056021e-02
F5,TPE,13,1.757987e-02
F5,TPE,14,2.078894e-02
F5,TPE,15,1.909229e-02
F5,TPE,16,3.165063e-02
F5,TPE,17,3.454000e-02
F5,TPE,18,3.234738e-02
F5,TPE,19,2.693173e-02
F5,TPE,20,3.270477e-02
F7,IFPOA-X,1,7.862942e+02
F7,IFPOA-X,2,6.250756e+02
F7,IFPOA-X,3,6.920060e+02
F7,IFPOA-X,4,7.725666e+02
F7,IFPOA-X,5,7.893701e+02
